,clade_Adnaviria,clade_Duplodnaviria,clade_Monodnaviria,clade_Riboviria,clade_Varidnaviria,kingdom_Zilligvirae,kingdom_Heunggongvirae,kingdom_Shotokuvirae,kingdom_Loebvirae,kingdom_Sangervirae,kingdom_Trapavirae,kingdom_Pararnavirae,kingdom_Orthornavirae,kingdom_Bamfordvirae,kingdom_Helvetiavirae,phylum_Taleaviricota,phylum_Peploviricota,phylum_Uroviricota,phylum_Cressdnaviricota,phylum_Cossaviricota,phylum_Hofneiviricota,phylum_Phixviricota,phylum_Saleviricota,phylum_Artverviricota,phylum_Lenarviricota,phylum_Kitrinoviricota,phylum_Negarnaviricota,phylum_Pisuviricota,phylum_Duplornaviricota,phylum_Nucleocytoviricota,phylum_Preplasmiviricota,phylum_Dividoviricota,class_Tokiviricetes,class_Herviviricetes,class_Caudoviricetes,class_Arfiviricetes,class_Repensiviricetes,class_Quintoviricetes,class_Faserviricetes,class_Papovaviricetes,class_Malgrandaviricetes,class_Mouviricetes,class_Huolimaviricetes,class_Naldaviricetes,class_Revtraviricetes,class_Leviviricetes,class_Alsuviricetes,class_Ellioviricetes,class_Pisoniviricetes,class_Monjiviricetes,class_Resentoviricetes,class_Flasuviricetes,class_Stelpaviricetes,class_Duplopiviricetes,class_Chrymotiviricetes,class_Howeltoviricetes,class_Tolucaviricetes,class_Magsaviricetes,class_Yunchangviricetes,class_Chunqiuviricetes,class_Amabiliviricetes,class_Milneviricetes,class_Miaviricetes,class_Insthoviricetes,class_Vidaverviricetes,class_Megaviricetes,class_Pokkesviricetes,class_Tectiliviricetes,class_Laserviricetes,class_Maveriviricetes,order_Ligamenvirales,order_Primavirales,order_Herpesvirales,order_Kirjokansivirales,order_Crassvirales,order_Thumleimavirales,order_Methanobavirales,order_Mulpavirales,order_Geplafuvirales,order_Cirlivirales,order_Piccovirales,order_Tubulavirales,order_Sepolyvirales,order_Zurhausenvirales,order_Petitvirales,order_Cremevirales,order_Baphyvirales,order_Polivirales,order_Haloruvirales,order_Recrevirales,order_Lefavirales,order_Ortervirales,order_Norzivirales,order_Tymovirales,order_Bunyavirales,order_Martellivirales,order_Picornavirales,order_Mononegavirales,order_Reovirales,order_Amarillovirales,order_Patatavirales,order_Sobelivirales,order_Nidovirales,order_Durnavirales,order_Ghabrivirales,order_Cryppavirales,order_Tolivirales,order_Stellavirales,order_Nodamuvirales,order_Hepelivirales,order_Jingchuvirales,order_Goujianvirales,order_Muvirales,order_Wolframvirales,order_Serpentovirales,order_Blubervirales,order_Ourlivirales,order_Timlovirales,order_Yadokarivirales,order_Articulavirales,order_Mindivirales,order_Imitervirales,order_Algavirales,order_Chitovirales,order_Asfuvirales,order_Pimascovirales,order_Kalamavirales,order_Rowavirales,order_Halopanivirales,order_Priklausovirales,order_Vinavirales,order_Belfryvirales,order_Rohanvirales,family_Ungulaviridae,family_Lipothrixviridae,family_Rudiviridae,family_Tristromaviridae,family_Alphasatellitidae,family_Ampullaviridae,family_Anelloviridae,family_Bicaudaviridae,family_Clavaviridae,family_Malacoherpesviridae,family_Schitoviridae,family_Casjensviridae,family_Straboviridae,family_Autographiviridae,family_Demerecviridae,family_Chaseviridae,family_Ackermannviridae,family_Peduoviridae,family_Herpesviridae,family_Mesyanzhinovviridae,family_Alloherpesviridae,family_Graaviviridae,family_Suoliviridae,family_Salasmaviridae,family_Herelleviridae,family_Naomviridae,family_Steigviridae,family_Intestiviridae,family_Zobellviridae,family_Assiduviridae,family_Pachyviridae,family_Pervagoviridae,family_Drexlerviridae,family_Guelinviridae,family_Zierdtviridae,family_Kyanoviridae,family_Rountreeviridae,family_Duneviridae,family_Winoviridae,family_Vertoviridae,family_Hafunaviridae,family_Leisingerviridae,family_Orlajensenviridae,family_Vilmaviridae,family_Crevaviridae,family_Finnlakeviridae,family_Fuselloviridae,family_Thaspiviridae,family_Globuloviridae,family_Guttaviridae,family_Halspiviridae,family_Nanoviridae,family_Geminiviridae,family_Circoviridae,family_Parvoviridae,family_Plectroviridae,family_Polyomaviridae,family_Papillomaviridae,family_Genomoviridae,family_Microviridae,family_Smacoviridae,family_Bacilladnaviridae,family_Bidnaviridae,family_Inoviridae,family_Vilyaviridae,family_Pleolipoviridae,family_Redondoviridae,family_Paulinoviridae,family_Baculoviridae,family_Nudiviridae,family_Hytrosaviridae,family_Nimaviridae,family_Ovaliviridae,family_Plasmaviridae,family_Polydnaviriformidae,family_Portogloboviridae,family_Retroviridae,family_Duinviridae,family_Betaflexiviridae,family_Fimoviridae,family_Closteroviridae,family_Alphaflexiviridae,family_Dicistroviridae,family_Phenuiviridae,family_Rhabdoviridae,family_Sedoreoviridae,family_Flaviviridae,family_Spinareoviridae,family_Secoviridae,family_Picornaviridae,family_Potyviridae,family_Solemoviridae,family_Arteriviridae,family_Endornaviridae,family_Bromoviridae,family_Caulimoviridae,family_Peribunyaviridae,family_Tymoviridae,family_Amalgaviridae,family_Arenaviridae,family_Coronaviridae,family_Paramyxoviridae,family_Tospoviridae,family_Chrysoviridae,family_Alternaviridae,family_Mitoviridae,family_Totiviridae,family_Partitiviridae,family_Hantaviridae,family_Tombusviridae,family_Phasmaviridae,family_Iflaviridae,family_Bornaviridae,family_Nairoviridae,family_Polymycoviridae,family_Marnaviridae,family_Astroviridae,family_Caliciviridae,family_Togaviridae,family_Pneumoviridae,family_Tobaniviridae,family_Nodaviridae,family_Virgaviridae,family_Benyviridae,family_Euroniviridae,family_Artoviridae,family_Chuviridae,family_Hypoviridae,family_Nyamiviridae,family_Yueviridae,family_Qinviridae,family_Mayoviridae,family_Narnaviridae,family_Birnaviridae,family_Aspiviridae,family_Kitaviridae,family_Hepadnaviridae,family_Xinmoviridae,family_Filoviridae,family_Medioniviridae,family_Fusariviridae,family_Botourmiaviridae,family_Gammaflexiviridae,family_Mesoniviridae,family_Steitzviridae,family_Picobirnaviridae,family_Cremegaviridae,family_Metaviridae,family_Alphatetraviridae,family_Curvulaviridae,family_Hepeviridae,family_Fiersviridae,family_Permutotetraviridae,family_Deltaflexiviridae,family_Yadokariviridae,family_Roniviridae,family_Gresnaviridae,family_Olifoviridae,family_Alvernaviridae,family_Aliusviridae,family_Mypoviridae,family_Myriaviridae,family_Lispiviridae,family_Polycipiviridae,family_Mymonaviridae,family_Orthomyxoviridae,family_Luteoviridae,family_Sinhaliviridae,family_Leishbuviridae,family_Barnaviridae,family_Nanghoshaviridae,family_Solinviviridae,family_Mononiviridae,family_Carmotetraviridae,family_Cystoviridae,family_Megabirnaviridae,family_Quadriviridae,family_Matonaviridae,family_Sunviridae,family_Amnoonviridae,family_Cruliviridae,family_Natareviridae,family_Wupedeviridae,family_Nanhypoviridae,family_Kolmioviridae,family_Spiraviridae,family_Tolecusatellitidae,family_Mimiviridae,family_Phycodnaviridae,family_Poxviridae,family_Asfarviridae,family_Iridoviridae,family_Tectiviridae,family_Adenoviridae,family_Marseilleviridae,family_Ascoviridae,family_Sphaerolipoviridae,family_Lavidaviridae,family_Corticoviridae,family_Turriviridae,family_Matshushitaviridae,family_Pithoviridae,family_Cruciviridae,family_Druskaviridae,family_Saparoviridae,family_Halomagnusviridae,family_Madisaviridae,family_Haloferuviridae,family_Shortaselviridae,family_Nenyaviridae,family_Adomaviridae
9180,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
